Hjemmebane,Udebane,Køretid,Afstand
Mors Padel,Nordfyns Padel Center,1.7941944444444444,151.3224
Nordfyns Padel Center,Mors Padel,1.7941944444444444,151.3224
Mors Padel,Match Padel Aarhus,2.1670000000000003,195.6523
Match Padel Aarhus,Mors Padel,2.1670000000000003,195.6523
Mors Padel,Videbæk Tennis og Padel Klub,2.383472222222222,199.9024
Videbæk Tennis og Padel Klub,Mors Padel,2.383472222222222,199.9024
Mors Padel,Xpadel,3.916944444444445,352.7824
Xpadel,Mors Padel,3.916944444444445,352.7824
Mors Padel,Vejen Idrætscenter,1.2839999999999998,110.0037
Vejen Idrætscenter,Mors Padel,1.2839999999999998,110.0037
Mors Padel,Racket Club Slagelse,2.586472222222222,226.2135
Racket Club Slagelse,Mors Padel,2.586472222222222,226.2135
Mors Padel,Randers Tennis & Padel,2.380777777777778,218.27620000000002
Randers Tennis & Padel,Mors Padel,2.380777777777778,218.27620000000002
Mors Padel,Padel Club Hjørring,3.6620833333333334,346.4188
Padel Club Hjørring,Mors Padel,3.6620833333333334,346.4188
Mors Padel,Padel Star,2.028861111111111,180.0224
Padel Star,Mors Padel,2.028861111111111,180.0224
Mors Padel,Skibby padel,3.4551944444444445,286.516
Skibby padel,Mors Padel,3.4551944444444445,286.516
Mors Padel,Silkeborg Tennis- og Padelklub (STK),2.229611111111111,193.00910000000002
Silkeborg Tennis- og Padelklub (STK),Mors Padel,2.229611111111111,193.00910000000002
Mors Padel,Skagen/Frederikshavn Padel,0.0,0.0
Skagen/Frederikshavn Padel,Mors Padel,0.0,0.0
Mors Padel,Skagen Padelcenter,4.454305555555555,401.483
Skagen Padelcenter,Mors Padel,4.454305555555555,401.483
Mors Padel,PADEL 99,3.880611111111111,360.906
PADEL 99,Mors Padel,3.880611111111111,360.906
Mors Padel,Otterup Padel v. Skeby GF,2.001361111111111,162.79729999999998
Otterup Padel v. Skeby GF,Mors Padel,2.001361111111111,162.79729999999998
Mors Padel,SMASH Padelcenter Horsens,1.5980277777777776,140.4649
SMASH Padelcenter Horsens,Mors Padel,1.5980277777777776,140.4649
Mors Padel,SMASH Padelcenter Stensballe,1.7928611111111112,147.8424
SMASH Padelcenter Stensballe,Mors Padel,1.7928611111111112,147.8424
Mors Padel,Struer Energi Park,2.647277777777778,239.0715
Struer Energi Park,Mors Padel,2.647277777777778,239.0715
Mors Padel,Tangsø Outdoor Padel,2.8442777777777777,249.8356
Tangsø Outdoor Padel,Mors Padel,2.8442777777777777,249.8356
Mors Padel,Tennis Club Odense,1.798138888888889,155.5231
Tennis Club Odense,Mors Padel,1.798138888888889,155.5231
Mors Padel,Agerbæk SF,1.6420277777777779,139.1265
Agerbæk SF,Mors Padel,1.6420277777777779,139.1265
Mors Padel,Play Padel Dragør,3.5973333333333333,323.7695
Play Padel Dragør,Mors Padel,3.5973333333333333,323.7695
Mors Padel,Match Padel Aalborg,3.1290555555555555,288.68129999999996
Match Padel Aalborg,Mors Padel,3.1290555555555555,288.68129999999996
Mors Padel,Padel6100,0.8654166666666666,63.6997
Padel6100,Mors Padel,0.8654166666666666,63.6997
Mors Padel,PadelPadel Odense - Carlsberg Nordic Arena,1.85175,162.993
PadelPadel Odense - Carlsberg Nordic Arena,Mors Padel,1.85175,162.993
Mors Padel,PadelWorld Herning,2.1099722222222224,190.81070000000003
PadelWorld Herning,Mors Padel,2.1099722222222224,190.81070000000003
Mors Padel,Odense City Padel / Padelklub Odense City,0.0,0.0
Odense City Padel / Padelklub Odense City,Mors Padel,0.0,0.0
Mors Padel,The Padel Club - Espergærde,3.908388888888889,350.3646
The Padel Club - Espergærde,Mors Padel,3.908388888888889,350.3646
Mors Padel,Ullerslev Tennis Klub,2.032277777777778,175.25060000000002
Ullerslev Tennis Klub,Mors Padel,2.032277777777778,175.25060000000002
Mors Padel,Tisvilde Tennis og Padel,4.125111111111111,362.2357
Tisvilde Tennis og Padel,Mors Padel,4.125111111111111,362.2357
Mors Padel,WePadel,1.9975555555555553,181.16629999999998
WePadel,Mors Padel,1.9975555555555553,181.16629999999998
Mors Padel,Aalborg Padel,3.002222222222222,282.7434
Aalborg Padel,Mors Padel,3.002222222222222,282.7434
Mors Padel,Padel Lounge Odense,1.8583888888888889,155.1345
Padel Lounge Odense,Mors Padel,1.8583888888888889,155.1345
Mors Padel,Båring GF Padel,1.4504722222222222,124.09389999999999
Båring GF Padel,Mors Padel,1.4504722222222222,124.09389999999999
Mors Padel,Racket Club Kløver,3.616222222222222,319.5266
Racket Club Kløver,Mors Padel,3.616222222222222,319.5266
Mors Padel,Maradona Memorial Vesterbro,3.4897500000000004,312.5855
Maradona Memorial Vesterbro,Mors Padel,3.4897500000000004,312.5855
Mors Padel,Bredballe IF,1.4108888888888889,119.0288
Bredballe IF,Mors Padel,1.4108888888888889,119.0288
Mors Padel,Padel Yard Reffen,3.680888888888889,321.8536
Padel Yard Reffen,Mors Padel,3.680888888888889,321.8536
Mors Padel,Greve Padel,3.2365,293.4567
Greve Padel,Mors Padel,3.2365,293.4567
Mors Padel,Tuse Padel og Tennis,3.217416666666667,269.0914
Tuse Padel og Tennis,Mors Padel,3.217416666666667,269.0914
Mors Padel,Dansk Gymnastikforening Flensborg,0.0,0.0
Dansk Gymnastikforening Flensborg,Mors Padel,0.0,0.0
Mors Padel,Dianalund Padel Klub,2.8775555555555554,245.9741
Dianalund Padel Klub,Mors Padel,2.8775555555555554,245.9741
Mors Padel,EGIF Tennis & Padel,1.26925,107.8822
EGIF Tennis & Padel,Mors Padel,1.26925,107.8822
Mors Padel,Sport 92 Padel,2.0856666666666666,188.2615
Sport 92 Padel,Mors Padel,2.0856666666666666,188.2615
Mors Padel,ViPadel Aarhus,0.0,0.0
ViPadel Aarhus,Mors Padel,0.0,0.0
Mors Padel,Fredagspadel Ølstykke,3.619916666666667,302.4086
Fredagspadel Ølstykke,Mors Padel,3.619916666666667,302.4086
Mors Padel,Padel Herlev,3.4771944444444443,314.3071
Padel Herlev,Mors Padel,3.4771944444444443,314.3071
Mors Padel,Gedved IF Padel,1.6759722222222222,147.248
Gedved IF Padel,Mors Padel,1.6759722222222222,147.248
Mors Padel,Hammel GF Padel,2.284222222222222,197.6863
Hammel GF Padel,Mors Padel,2.284222222222222,197.6863
Mors Padel,Hammel Tennis & Padel klub,2.274111111111111,197.4423
Hammel Tennis & Padel klub,Mors Padel,2.274111111111111,197.4423
Mors Padel,Hareskov padel,3.4945833333333334,315.1557
Hareskov padel,Mors Padel,3.4945833333333334,315.1557
Mors Padel,Aars Tennis & Padel,3.1777777777777776,284.2775
Aars Tennis & Padel,Mors Padel,3.1777777777777776,284.2775
Mors Padel,HimmerLand,3.1777777777777776,284.2775
HimmerLand,Mors Padel,3.1777777777777776,284.2775
Mors Padel,Ishøj Tennis & Padel Klub,3.302333333333333,299.4214
Ishøj Tennis & Padel Klub,Mors Padel,3.302333333333333,299.4214
Mors Padel,Jyllinge Tennis & Padel klub,3.5729722222222224,299.7261
Jyllinge Tennis & Padel klub,Mors Padel,3.5729722222222224,299.7261
Mors Padel,Karlslunde Padel,3.1920277777777772,289.628
Karlslunde Padel,Mors Padel,3.1920277777777772,289.628
Mors Padel,LKB Gistrup,3.1855277777777777,295.5415
LKB Gistrup,Mors Padel,3.1855277777777777,295.5415
Mors Padel,Padel Fusion,3.1019444444444444,292.448
Padel Fusion,Mors Padel,3.1019444444444444,292.448
Mors Padel,Nyborg Padel,2.0578333333333334,185.29170000000002
Nyborg Padel,Mors Padel,2.0578333333333334,185.29170000000002
Mors Padel,Nykøbing F. Padelklub,3.8988055555555556,316.6147
Nykøbing F. Padelklub,Mors Padel,3.8988055555555556,316.6147
Mors Padel,Østhimmerlands Padel,3.21625,262.4416
Østhimmerlands Padel,Mors Padel,3.21625,262.4416
Mors Padel,Padel Forening Thy,3.7418888888888886,299.20759999999996
Padel Forening Thy,Mors Padel,3.7418888888888886,299.20759999999996
Mors Padel,Padel Danmark - Herlev,3.6180833333333333,325.2283
Padel Danmark - Herlev,Mors Padel,3.6180833333333333,325.2283
Mors Padel,Padel Nakskov,4.4167499999999995,357.9215
Padel Nakskov,Mors Padel,4.4167499999999995,357.9215
Mors Padel,Padelhuset - Helsinge,4.0183333333333335,356.251
Padelhuset - Helsinge,Mors Padel,4.0183333333333335,356.251
Mors Padel,Padel Club Sjælland,3.1865,288.79609999999997
Padel Club Sjælland,Mors Padel,3.1865,288.79609999999997
Mors Padel,ProPadel Denmark,0.0,0.0
ProPadel Denmark,Mors Padel,0.0,0.0
Mors Padel,Roskilde Padelklub,3.3141944444444444,283.508
Roskilde Padelklub,Mors Padel,3.3141944444444444,283.508
Mors Padel,Silkeborg Tennis- og Padelklub,2.229611111111111,193.00910000000002
Silkeborg Tennis- og Padelklub,Mors Padel,2.229611111111111,193.00910000000002
Mors Padel,Skansen Padel,3.1856111111111116,298.856
Skansen Padel,Mors Padel,3.1856111111111116,298.856
Mors Padel,Staby Efterskole Padel,2.8477499999999996,236.727
Staby Efterskole Padel,Mors Padel,2.8477499999999996,236.727
Mors Padel,Padel4Alle,3.0948333333333333,280.744
Padel4Alle,Mors Padel,3.0948333333333333,280.744
Mors Padel,Uni10,0.0,0.0
Uni10,Mors Padel,0.0,0.0
Mors Padel,Tarup-Paarup Idrætsforening,1.7484166666666667,150.7659
Tarup-Paarup Idrætsforening,Mors Padel,1.7484166666666667,150.7659
Mors Padel,Vallensbæk Tennis og Padel klub,0.0,0.0
Vallensbæk Tennis og Padel klub,Mors Padel,0.0,0.0
Mors Padel,Vordingborg Padelklub,3.543527777777778,283.6963
Vordingborg Padelklub,Mors Padel,3.543527777777778,283.6963
Mors Padel,ViPadel - Slagelse,0.0,0.0
ViPadel - Slagelse,Mors Padel,0.0,0.0
Mors Padel,X-padel,3.916944444444445,352.7824
X-padel,Mors Padel,3.916944444444445,352.7824
Mors Padel,HYPE Padel Club,0.0,0.0
HYPE Padel Club,Mors Padel,0.0,0.0
Mors Padel,Rødvig G & I Padel,3.59625,305.80159999999995
Rødvig G & I Padel,Mors Padel,3.59625,305.80159999999995
Mors Padel,Odder Padel Klub,2.107222222222222,170.7713
Odder Padel Klub,Mors Padel,2.107222222222222,170.7713
Mors Padel,Vivild Gymnastik- og Idrætsefterskole,2.633611111111111,233.3881
Vivild Gymnastik- og Idrætsefterskole,Mors Padel,2.633611111111111,233.3881
Mors Padel,Match Padel Silkeborg syd,2.065027777777778,164.3667
Match Padel Silkeborg syd,Mors Padel,2.065027777777778,164.3667
Mors Padel,Aarup Padel,1.6213888888888888,137.3237
Aarup Padel,Mors Padel,1.6213888888888888,137.3237
Mors Padel,Gundsølille SG&IF,3.4662777777777776,293.5462
Gundsølille SG&IF,Mors Padel,3.4662777777777776,293.5462
Match Padel Kløvermarken,Match Padel Kløvermarken,0.0,0.0
Match Padel Kløvermarken,Match Padel Kløvermarken,0.0,0.0
Match Padel Kløvermarken,Match Padel Studio,0.05952777777777778,1.382
Match Padel Studio,Match Padel Kløvermarken,0.05952777777777778,1.382
Match Padel Kløvermarken,Nyborg Padelklub,1.5705833333333332,135.2434
Nyborg Padelklub,Match Padel Kløvermarken,1.5705833333333332,135.2434
Match Padel Kløvermarken,Match Padel Nykøbing Falster,1.572361111111111,131.0824
Match Padel Nykøbing Falster,Match Padel Kløvermarken,1.572361111111111,131.0824
Match Padel Kløvermarken,ØBG Tennis og Padel,3.558666666666667,307.1455
ØBG Tennis og Padel,Match Padel Kløvermarken,3.558666666666667,307.1455
Match Padel Kløvermarken,Odder Padel Center,3.4218611111111112,294.712
Odder Padel Center,Match Padel Kløvermarken,3.4218611111111112,294.712
Match Padel Kløvermarken,Ølstykke Padel,0.7591944444444444,47.7705
Ølstykke Padel,Match Padel Kløvermarken,0.7591944444444444,47.7705
Match Padel Kløvermarken,Match Padel Odense,1.9649722222222221,165.5557
Match Padel Odense,Match Padel Kløvermarken,1.9649722222222221,165.5557
Match Padel Kløvermarken,Padel Club - Ringsted,0.9269166666666667,69.8961
Padel Club - Ringsted,Match Padel Kløvermarken,0.9269166666666667,69.8961
Match Padel Kløvermarken,Padel Club Roskilde,0.6717777777777777,40.121900000000004
Padel Club Roskilde,Match Padel Kløvermarken,0.6717777777777777,40.121900000000004
Match Padel Kløvermarken,Padel East,0.8074722222222223,45.874900000000004
Padel East,Match Padel Kløvermarken,0.8074722222222223,45.874900000000004
Match Padel Kløvermarken,Thy Padel,5.056527777777777,423.1483
Thy Padel,Match Padel Kløvermarken,5.056527777777777,423.1483
Match Padel Kløvermarken,Padel Holstebro,3.81925,350.20059999999995
Padel Holstebro,Match Padel Kløvermarken,3.81925,350.20059999999995
Match Padel Kløvermarken,Padelland,3.568694444444444,326.213
Padelland,Match Padel Kløvermarken,3.568694444444444,326.213
Match Padel Kløvermarken,Padel North,0.5660833333333334,32.489
Padel North,Match Padel Kløvermarken,0.5660833333333334,32.489
Match Padel Kløvermarken,PadelBoxen,2.0292777777777777,168.0702
PadelBoxen,Match Padel Kløvermarken,2.0292777777777777,168.0702
Match Padel Kløvermarken,PadelAction Aabenraa,3.156055555555555,288.3672
PadelAction Aabenraa,Match Padel Kløvermarken,3.156055555555555,288.3672
Match Padel Kløvermarken,Svendborg Padel Klub,2.337666666666667,185.0059
Svendborg Padel Klub,Match Padel Kløvermarken,2.337666666666667,185.0059
Match Padel Kløvermarken,Pakhus77,3.417444444444444,308.9427
Pakhus77,Match Padel Kløvermarken,3.417444444444444,308.9427
Match Padel Kløvermarken,Padel Skjern,3.768777777777778,330.7765
Padel Skjern,Match Padel Kløvermarken,3.768777777777778,330.7765
Match Padel Kløvermarken,8400 Padel,4.035166666666667,359.149
8400 Padel,Match Padel Kløvermarken,4.035166666666667,359.149
Match Padel Kløvermarken,PADELPIT - Karlslunde,0.515,32.3579
PADELPIT - Karlslunde,Match Padel Kløvermarken,0.515,32.3579
Match Padel Kløvermarken,PADELPIT - Roskilde,0.5988333333333333,35.5845
PADELPIT - Roskilde,Match Padel Kløvermarken,0.5988333333333333,35.5845
Match Padel Kløvermarken,Padelton Hørning,3.2143611111111112,293.14820000000003
Padelton Hørning,Match Padel Kløvermarken,3.2143611111111112,293.14820000000003
Match Padel Kløvermarken,Rocket Padel Randers,3.6485,336.1338
Rocket Padel Randers,Match Padel Kløvermarken,3.6485,336.1338
Match Padel Kløvermarken,Nordfyns Padel Center,2.27225,193.2287
Nordfyns Padel Center,Match Padel Kløvermarken,2.27225,193.2287
Match Padel Kløvermarken,Match Padel Aarhus,3.481638888888889,319.59290000000004
Match Padel Aarhus,Match Padel Kløvermarken,3.481638888888889,319.59290000000004
Match Padel Kløvermarken,Videbæk Tennis og Padel Klub,3.6981111111111113,323.843
Videbæk Tennis og Padel Klub,Match Padel Kløvermarken,3.6981111111111113,323.843
Match Padel Kløvermarken,Xpadel,0.7378055555555555,46.5421
Xpadel,Match Padel Kløvermarken,0.7378055555555555,46.5421
Match Padel Kløvermarken,Vejen Idrætscenter,2.8272777777777782,254.7363
Vejen Idrætscenter,Match Padel Kløvermarken,2.8272777777777782,254.7363
Match Padel Kløvermarken,Racket Club Slagelse,1.2169999999999999,97.8281
Racket Club Slagelse,Match Padel Kløvermarken,1.2169999999999999,97.8281
Match Padel Kløvermarken,Randers Tennis & Padel,3.6954166666666666,342.2169
Randers Tennis & Padel,Match Padel Kløvermarken,3.6954166666666666,342.2169
Match Padel Kløvermarken,Padel Club Hjørring,4.9767222222222225,470.3595
Padel Club Hjørring,Match Padel Kløvermarken,4.9767222222222225,470.3595
Match Padel Kløvermarken,Padel Star,3.3435,303.9631
Padel Star,Match Padel Kløvermarken,3.3435,303.9631
Match Padel Kløvermarken,Skibby padel,0.9952777777777778,62.4364
Skibby padel,Match Padel Kløvermarken,0.9952777777777778,62.4364
Match Padel Kløvermarken,Silkeborg Tennis- og Padelklub (STK),3.54425,316.9498
Silkeborg Tennis- og Padelklub (STK),Match Padel Kløvermarken,3.54425,316.9498
Match Padel Kløvermarken,Skagen/Frederikshavn Padel,3.59425,319.8615
Skagen/Frederikshavn Padel,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,Skagen Padelcenter,5.768944444444444,525.4236
Skagen Padelcenter,Match Padel Kløvermarken,5.768944444444444,525.4236
Match Padel Kløvermarken,PADEL 99,5.195250000000001,484.84659999999997
PADEL 99,Match Padel Kløvermarken,5.195250000000001,484.84659999999997
Match Padel Kløvermarken,Otterup Padel v. Skeby GF,2.2164999999999995,181.10770000000002
Otterup Padel v. Skeby GF,Match Padel Kløvermarken,2.2164999999999995,181.10770000000002
Match Padel Kløvermarken,SMASH Padelcenter Horsens,2.912666666666667,264.4056
SMASH Padelcenter Horsens,Match Padel Kløvermarken,2.912666666666667,264.4056
Match Padel Kløvermarken,SMASH Padelcenter Stensballe,3.1075,271.7831
SMASH Padelcenter Stensballe,Match Padel Kløvermarken,3.1075,271.7831
Match Padel Kløvermarken,Struer Energi Park,3.9619166666666668,363.0122
Struer Energi Park,Match Padel Kløvermarken,3.9619166666666668,363.0122
Match Padel Kløvermarken,Tangsø Outdoor Padel,4.158916666666666,373.7763
Tangsø Outdoor Padel,Match Padel Kløvermarken,4.158916666666666,373.7763
Match Padel Kløvermarken,Tennis Club Odense,1.9713611111111111,168.58720000000002
Tennis Club Odense,Match Padel Kløvermarken,1.9713611111111111,168.58720000000002
Match Padel Kløvermarken,Agerbæk SF,3.185305555555556,283.859
Agerbæk SF,Match Padel Kløvermarken,3.185305555555556,283.859
Match Padel Kløvermarken,Play Padel Dragør,0.28150000000000003,11.165799999999999
Play Padel Dragør,Match Padel Kløvermarken,0.28150000000000003,11.165799999999999
Match Padel Kløvermarken,Match Padel Aalborg,4.443694444444445,412.622
Match Padel Aalborg,Match Padel Kløvermarken,4.443694444444445,412.622
Match Padel Kløvermarken,Padel6100,2.977611111111111,263.7716
Padel6100,Match Padel Kløvermarken,2.977611111111111,263.7716
Match Padel Kløvermarken,PadelPadel Odense - Carlsberg Nordic Arena,1.8419166666666666,159.14520000000002
PadelPadel Odense - Carlsberg Nordic Arena,Match Padel Kløvermarken,1.8419166666666666,159.14520000000002
Match Padel Kløvermarken,PadelWorld Herning,3.424611111111111,314.75140000000005
PadelWorld Herning,Match Padel Kløvermarken,3.424611111111111,314.75140000000005
Match Padel Kløvermarken,Odense City Padel / Padelklub Odense City,3.59425,319.8615
Odense City Padel / Padelklub Odense City,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,The Padel Club - Espergærde,0.7292500000000001,44.1244
The Padel Club - Espergærde,Match Padel Kløvermarken,0.7292500000000001,44.1244
Match Padel Kløvermarken,Ullerslev Tennis Klub,1.7540277777777777,148.0793
Ullerslev Tennis Klub,Match Padel Kløvermarken,1.7540277777777777,148.0793
Match Padel Kløvermarken,Tisvilde Tennis og Padel,0.9947222222222222,60.6367
Tisvilde Tennis og Padel,Match Padel Kløvermarken,0.9947222222222222,60.6367
Match Padel Kløvermarken,WePadel,3.312194444444444,305.107
WePadel,Match Padel Kløvermarken,3.312194444444444,305.107
Match Padel Kløvermarken,Aalborg Padel,4.316861111111111,406.684
Aalborg Padel,Match Padel Kløvermarken,4.316861111111111,406.684
Match Padel Kløvermarken,Padel Lounge Odense,2.0044999999999997,167.0288
Padel Lounge Odense,Match Padel Kløvermarken,2.0044999999999997,167.0288
Match Padel Kløvermarken,Båring GF Padel,2.2789999999999995,202.6238
Båring GF Padel,Match Padel Kløvermarken,2.2789999999999995,202.6238
Match Padel Kløvermarken,Racket Club Kløver,0.024027777777777776,0.4062
Racket Club Kløver,Match Padel Kløvermarken,0.024027777777777776,0.4062
Match Padel Kløvermarken,Maradona Memorial Vesterbro,0.18030555555555555,6.0691999999999995
Maradona Memorial Vesterbro,Match Padel Kløvermarken,0.18030555555555555,6.0691999999999995
Match Padel Kløvermarken,Bredballe IF,2.7255277777777778,242.9695
Bredballe IF,Match Padel Kløvermarken,2.7255277777777778,242.9695
Match Padel Kløvermarken,Padel Yard Reffen,0.09152777777777778,2.5354
Padel Yard Reffen,Match Padel Kløvermarken,0.09152777777777778,2.5354
Match Padel Kløvermarken,Greve Padel,0.4995277777777778,30.9682
Greve Padel,Match Padel Kløvermarken,0.4995277777777778,30.9682
Match Padel Kløvermarken,Tuse Padel og Tennis,1.0044166666666667,73.3045
Tuse Padel og Tennis,Match Padel Kløvermarken,1.0044166666666667,73.3045
Match Padel Kløvermarken,Dansk Gymnastikforening Flensborg,3.59425,319.8615
Dansk Gymnastikforening Flensborg,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,Dianalund Padel Klub,1.2392777777777775,93.2534
Dianalund Padel Klub,Match Padel Kløvermarken,1.2392777777777775,93.2534
Match Padel Kløvermarken,EGIF Tennis & Padel,2.383777777777778,214.50039999999998
EGIF Tennis & Padel,Match Padel Kløvermarken,2.383777777777778,214.50039999999998
Match Padel Kløvermarken,Sport 92 Padel,3.4003055555555557,312.2022
Sport 92 Padel,Match Padel Kløvermarken,3.4003055555555557,312.2022
Match Padel Kløvermarken,ViPadel Aarhus,3.59425,319.8615
ViPadel Aarhus,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,Fredagspadel Ølstykke,0.7591944444444444,47.7705
Fredagspadel Ølstykke,Match Padel Kløvermarken,0.7591944444444444,47.7705
Match Padel Kløvermarken,Padel Herlev,0.4203333333333334,17.634900000000002
Padel Herlev,Match Padel Kløvermarken,0.4203333333333334,17.634900000000002
Match Padel Kløvermarken,Gedved IF Padel,2.9906111111111113,271.18870000000004
Gedved IF Padel,Match Padel Kløvermarken,2.9906111111111113,271.18870000000004
Match Padel Kløvermarken,Hammel GF Padel,3.5988611111111113,321.627
Hammel GF Padel,Match Padel Kløvermarken,3.5988611111111113,321.627
Match Padel Kløvermarken,Hammel Tennis & Padel klub,3.5887499999999997,321.383
Hammel Tennis & Padel klub,Match Padel Kløvermarken,3.5887499999999997,321.383
Match Padel Kløvermarken,Hareskov padel,0.43444444444444447,20.0545
Hareskov padel,Match Padel Kløvermarken,0.43444444444444447,20.0545
Match Padel Kløvermarken,Aars Tennis & Padel,4.492416666666667,408.2181
Aars Tennis & Padel,Match Padel Kløvermarken,4.492416666666667,408.2181
Match Padel Kløvermarken,HimmerLand,4.492416666666667,408.2181
HimmerLand,Match Padel Kløvermarken,4.492416666666667,408.2181
Match Padel Kløvermarken,Ishøj Tennis & Padel Klub,0.4413888888888889,23.2763
Ishøj Tennis & Padel Klub,Match Padel Kløvermarken,0.4413888888888889,23.2763
Match Padel Kløvermarken,Jyllinge Tennis & Padel klub,0.8547777777777777,51.5807
Jyllinge Tennis & Padel klub,Match Padel Kløvermarken,0.8547777777777777,51.5807
Match Padel Kløvermarken,Karlslunde Padel,0.5375277777777777,33.1222
Karlslunde Padel,Match Padel Kløvermarken,0.5375277777777777,33.1222
Match Padel Kløvermarken,LKB Gistrup,4.500166666666667,419.4821
LKB Gistrup,Match Padel Kløvermarken,4.500166666666667,419.4821
Match Padel Kløvermarken,Padel Fusion,4.4165833333333335,416.38870000000003
Padel Fusion,Match Padel Kløvermarken,4.4165833333333335,416.38870000000003
Match Padel Kløvermarken,Nyborg Padel,1.57125,135.22879999999998
Nyborg Padel,Match Padel Kløvermarken,1.57125,135.22879999999998
Match Padel Kløvermarken,Nykøbing F. Padelklub,1.5919999999999999,131.8643
Nykøbing F. Padelklub,Match Padel Kløvermarken,1.5919999999999999,131.8643
Match Padel Kløvermarken,Østhimmerlands Padel,4.53088888888889,386.3822
Østhimmerlands Padel,Match Padel Kløvermarken,4.53088888888889,386.3822
Match Padel Kløvermarken,Padel Forening Thy,5.056527777777777,423.1483
Padel Forening Thy,Match Padel Kløvermarken,5.056527777777777,423.1483
Match Padel Kløvermarken,Padel Danmark - Herlev,0.4389444444444444,18.988
Padel Danmark - Herlev,Match Padel Kløvermarken,0.4389444444444444,18.988
Match Padel Kløvermarken,Padel Nakskov,2.1099444444444444,173.1711
Padel Nakskov,Match Padel Kløvermarken,2.1099444444444444,173.1711
Match Padel Kløvermarken,Padelhuset - Helsinge,0.8879444444444444,54.652
Padelhuset - Helsinge,Match Padel Kløvermarken,0.8879444444444444,54.652
Match Padel Kløvermarken,Padel Club Sjælland,0.6717777777777777,40.121900000000004
Padel Club Sjælland,Match Padel Kløvermarken,0.6717777777777777,40.121900000000004
Match Padel Kløvermarken,ProPadel Denmark,3.59425,319.8615
ProPadel Denmark,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,Roskilde Padelklub,0.6609722222222222,39.681400000000004
Roskilde Padelklub,Match Padel Kløvermarken,0.6609722222222222,39.681400000000004
Match Padel Kløvermarken,Silkeborg Tennis- og Padelklub,3.54425,316.9498
Silkeborg Tennis- og Padelklub,Match Padel Kløvermarken,3.54425,316.9498
Match Padel Kløvermarken,Skansen Padel,4.500249999999999,422.7967
Skansen Padel,Match Padel Kløvermarken,4.500249999999999,422.7967
Match Padel Kløvermarken,Staby Efterskole Padel,4.162388888888889,360.6677
Staby Efterskole Padel,Match Padel Kløvermarken,4.162388888888889,360.6677
Match Padel Kløvermarken,Padel4Alle,0.6985555555555556,46.2394
Padel4Alle,Match Padel Kløvermarken,0.6985555555555556,46.2394
Match Padel Kløvermarken,Uni10,3.59425,319.8615
Uni10,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,Tarup-Paarup Idrætsforening,2.0988333333333333,175.3515
Tarup-Paarup Idrætsforening,Match Padel Kløvermarken,2.0988333333333333,175.3515
Match Padel Kløvermarken,Vallensbæk Tennis og Padel klub,3.59425,319.8615
Vallensbæk Tennis og Padel klub,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,Vordingborg Padelklub,1.246,100.77539999999999
Vordingborg Padelklub,Match Padel Kløvermarken,1.246,100.77539999999999
Match Padel Kløvermarken,ViPadel - Slagelse,3.59425,319.8615
ViPadel - Slagelse,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,X-padel,0.7378055555555555,46.5421
X-padel,Match Padel Kløvermarken,0.7378055555555555,46.5421
Match Padel Kløvermarken,HYPE Padel Club,3.59425,319.8615
HYPE Padel Club,Match Padel Kløvermarken,3.59425,319.8615
Match Padel Kløvermarken,Rødvig G & I Padel,1.2270277777777778,74.43130000000001
Rødvig G & I Padel,Match Padel Kløvermarken,1.2270277777777778,74.43130000000001
Match Padel Kløvermarken,Odder Padel Klub,3.4218611111111112,294.712
Odder Padel Klub,Match Padel Kløvermarken,3.4218611111111112,294.712
Match Padel Kløvermarken,Vivild Gymnastik- og Idrætsefterskole,3.9482500000000003,357.3288
Vivild Gymnastik- og Idrætsefterskole,Match Padel Kløvermarken,3.9482500000000003,357.3288
Match Padel Kløvermarken,Match Padel Silkeborg syd,3.3796666666666666,288.30740000000003
Match Padel Silkeborg syd,Match Padel Kløvermarken,3.3796666666666666,288.30740000000003
Match Padel Kløvermarken,Aarup Padel,2.220388888888889,190.00879999999998
Aarup Padel,Match Padel Kløvermarken,2.220388888888889,190.00879999999998
Match Padel Kløvermarken,Gundsølille SG&IF,0.7262777777777778,37.434
Gundsølille SG&IF,Match Padel Kløvermarken,0.7262777777777778,37.434
Match Padel Studio,Match Padel Studio,0.0,0.0
Match Padel Studio,Match Padel Studio,0.0,0.0
Match Padel Studio,Nyborg Padelklub,1.5448055555555555,134.5204
Nyborg Padelklub,Match Padel Studio,1.5448055555555555,134.5204
Match Padel Studio,Match Padel Nykøbing Falster,1.5465833333333334,130.3594
Match Padel Nykøbing Falster,Match Padel Studio,1.5465833333333334,130.3594
Match Padel Studio,ØBG Tennis og Padel,3.532888888888889,306.4225
ØBG Tennis og Padel,Match Padel Studio,3.532888888888889,306.4225
