Hjemmebane,Udebane,Køretid,Afstand
The Padel Club - Espergærde,Odense Eventyr Padel Center,2.3051666666666666,201.789
Odense Eventyr Padel Center,Ullerslev Tennis Klub,0.4290555555555555,26.6751
Ullerslev Tennis Klub,Odense Eventyr Padel Center,0.4290555555555555,26.6751
Odense Eventyr Padel Center,Tisvilde Tennis og Padel,2.521888888888889,213.6602
Tisvilde Tennis og Padel,Odense Eventyr Padel Center,2.521888888888889,213.6602
Odense Eventyr Padel Center,WePadel,1.4939722222222225,140.4328
WePadel,Odense Eventyr Padel Center,1.4939722222222225,140.4328
Odense Eventyr Padel Center,Aalborg Padel,2.4986388888888893,242.0098
Aalborg Padel,Odense Eventyr Padel Center,2.4986388888888893,242.0098
Odense Eventyr Padel Center,Padel Lounge Odense,0.1777222222222222,6.7607
Padel Lounge Odense,Odense Eventyr Padel Center,0.1777222222222222,6.7607
Odense Eventyr Padel Center,Båring GF Padel,0.4607777777777777,37.9496
Båring GF Padel,Odense Eventyr Padel Center,0.4607777777777777,37.9496
Odense Eventyr Padel Center,Racket Club Kløver,2.013,170.951
Racket Club Kløver,Odense Eventyr Padel Center,2.013,170.951
Odense Eventyr Padel Center,Maradona Memorial Vesterbro,1.8865277777777776,164.0099
Maradona Memorial Vesterbro,Odense Eventyr Padel Center,1.8865277777777776,164.0099
Odense Eventyr Padel Center,Bredballe IF,0.9073055555555556,78.2953
Bredballe IF,Odense Eventyr Padel Center,0.9073055555555556,78.2953
Odense Eventyr Padel Center,Padel Yard Reffen,2.077666666666667,173.278
Padel Yard Reffen,Odense Eventyr Padel Center,2.077666666666667,173.278
Odense Eventyr Padel Center,Greve Padel,1.6332777777777778,144.8811
Greve Padel,Odense Eventyr Padel Center,1.6332777777777778,144.8811
Odense Eventyr Padel Center,Tuse Padel og Tennis,1.6141944444444445,120.5158
Tuse Padel og Tennis,Odense Eventyr Padel Center,1.6141944444444445,120.5158
Odense Eventyr Padel Center,Dianalund Padel Klub,1.2743333333333335,97.3985
Dianalund Padel Klub,Odense Eventyr Padel Center,1.2743333333333335,97.3985
Odense Eventyr Padel Center,EGIF Tennis & Padel,0.5655555555555555,49.8262
EGIF Tennis & Padel,Odense Eventyr Padel Center,0.5655555555555555,49.8262
Odense Eventyr Padel Center,Sport 92 Padel,1.5820833333333333,147.528
Sport 92 Padel,Odense Eventyr Padel Center,1.5820833333333333,147.528
Odense Eventyr Padel Center,Fredagspadel Ølstykke,2.016694444444445,153.8331
Fredagspadel Ølstykke,Odense Eventyr Padel Center,2.016694444444445,153.8331
Odense Eventyr Padel Center,Padel Herlev,1.8739722222222224,165.7315
Padel Herlev,Odense Eventyr Padel Center,1.8739722222222224,165.7315
Odense Eventyr Padel Center,Gedved IF Padel,1.172388888888889,106.5145
Gedved IF Padel,Odense Eventyr Padel Center,1.172388888888889,106.5145
Odense Eventyr Padel Center,Hammel GF Padel,1.7806388888888889,156.9528
Hammel GF Padel,Odense Eventyr Padel Center,1.7806388888888889,156.9528
Odense Eventyr Padel Center,Hammel Tennis & Padel klub,1.7705277777777777,156.7088
Hammel Tennis & Padel klub,Odense Eventyr Padel Center,1.7705277777777777,156.7088
Odense Eventyr Padel Center,Hareskov padel,1.8913611111111108,166.58010000000002
Hareskov padel,Odense Eventyr Padel Center,1.8913611111111108,166.58010000000002
Odense Eventyr Padel Center,Aars Tennis & Padel,2.6741944444444448,243.544
Aars Tennis & Padel,Odense Eventyr Padel Center,2.6741944444444448,243.544
Odense Eventyr Padel Center,HimmerLand,2.6741944444444448,243.544
HimmerLand,Odense Eventyr Padel Center,2.6741944444444448,243.544
Odense Eventyr Padel Center,Ishøj Tennis & Padel Klub,1.6991111111111112,150.8458
Ishøj Tennis & Padel Klub,Odense Eventyr Padel Center,1.6991111111111112,150.8458
Odense Eventyr Padel Center,Jyllinge Tennis & Padel klub,1.96975,151.1506
Jyllinge Tennis & Padel klub,Odense Eventyr Padel Center,1.96975,151.1506
Odense Eventyr Padel Center,Karlslunde Padel,1.5888055555555556,141.0525
Karlslunde Padel,Odense Eventyr Padel Center,1.5888055555555556,141.0525
Odense Eventyr Padel Center,LKB Gistrup,2.6819444444444445,254.8079
LKB Gistrup,Odense Eventyr Padel Center,2.6819444444444445,254.8079
Odense Eventyr Padel Center,Padel Fusion,2.598361111111111,251.7145
Padel Fusion,Odense Eventyr Padel Center,2.598361111111111,251.7145
Odense Eventyr Padel Center,Nyborg Padel,0.4546111111111111,36.7162
Nyborg Padel,Odense Eventyr Padel Center,0.4546111111111111,36.7162
Odense Eventyr Padel Center,Nykøbing F. Padelklub,2.295583333333333,168.03910000000002
Nykøbing F. Padelklub,Odense Eventyr Padel Center,2.295583333333333,168.03910000000002
Odense Eventyr Padel Center,Østhimmerlands Padel,2.712666666666667,221.708
Østhimmerlands Padel,Odense Eventyr Padel Center,2.712666666666667,221.708
Odense Eventyr Padel Center,Padel Forening Thy,3.238305555555556,258.474
Padel Forening Thy,Odense Eventyr Padel Center,3.238305555555556,258.474
Odense Eventyr Padel Center,Padel Danmark - Herlev,2.014861111111111,176.6527
Padel Danmark - Herlev,Odense Eventyr Padel Center,2.014861111111111,176.6527
Odense Eventyr Padel Center,Padel Nakskov,2.813527777777778,209.346
Padel Nakskov,Odense Eventyr Padel Center,2.813527777777778,209.346
Odense Eventyr Padel Center,Padelhuset - Helsinge,2.415111111111111,207.6754
Padelhuset - Helsinge,Odense Eventyr Padel Center,2.415111111111111,207.6754
Odense Eventyr Padel Center,Padel Club Sjælland,1.5832777777777778,140.22060000000002
Padel Club Sjælland,Odense Eventyr Padel Center,1.5832777777777778,140.22060000000002
Odense Eventyr Padel Center,Roskilde Padelklub,1.710972222222222,134.9324
Roskilde Padelklub,Odense Eventyr Padel Center,1.710972222222222,134.9324
Odense Eventyr Padel Center,Silkeborg Tennis- og Padelklub,1.7260277777777775,152.2756
Silkeborg Tennis- og Padelklub,Odense Eventyr Padel Center,1.7260277777777775,152.2756
Odense Eventyr Padel Center,Skansen Padel,2.682027777777777,258.1225
Skansen Padel,Odense Eventyr Padel Center,2.682027777777777,258.1225
Odense Eventyr Padel Center,Staby Efterskole Padel,2.3441666666666667,195.9935
Staby Efterskole Padel,Odense Eventyr Padel Center,2.3441666666666667,195.9935
Odense Eventyr Padel Center,Padel4Alle,1.4916111111111112,132.1684
Padel4Alle,Odense Eventyr Padel Center,1.4916111111111112,132.1684
Odense Eventyr Padel Center,Tarup-Paarup Idrætsforening,0.1854444444444444,8.2432
Tarup-Paarup Idrætsforening,Odense Eventyr Padel Center,0.1854444444444444,8.2432
Odense Eventyr Padel Center,Vordingborg Padelklub,1.9403055555555555,135.1207
Vordingborg Padelklub,Odense Eventyr Padel Center,1.9403055555555555,135.1207
Odense Eventyr Padel Center,X-padel,2.3137222222222222,204.2068
X-padel,Odense Eventyr Padel Center,2.3137222222222222,204.2068
Odense Eventyr Padel Center,Rødvig G & I Padel,1.9930277777777776,157.226
Rødvig G & I Padel,Odense Eventyr Padel Center,1.9930277777777776,157.226
Odense Eventyr Padel Center,Odder Padel Klub,1.6036388888888888,130.0378
Odder Padel Klub,Odense Eventyr Padel Center,1.6036388888888888,130.0378
Odense Eventyr Padel Center,Vivild Gymnastik- og Idrætsefterskole,2.130027777777778,192.6546
Vivild Gymnastik- og Idrætsefterskole,Odense Eventyr Padel Center,2.130027777777778,192.6546
Odense Eventyr Padel Center,Match Padel Silkeborg syd,1.5614444444444444,123.6332
Match Padel Silkeborg syd,Odense Eventyr Padel Center,1.5614444444444444,123.6332
Odense Eventyr Padel Center,Aarup Padel,0.4021666666666667,25.3346
Aarup Padel,Odense Eventyr Padel Center,0.4021666666666667,25.3346
Odense Eventyr Padel Center,Gundsølille SG&IF,1.863055555555556,144.97060000000002
Gundsølille SG&IF,Odense Eventyr Padel Center,1.863055555555556,144.97060000000002
Flow Padel Galten,Flow Padel Galten,0.0,0.0
Flow Padel Galten,Flow Padel Galten,0.0,0.0
Flow Padel Galten,Tåsinge Tennis og Padel Klub,1.9191388888888887,176.6164
Tåsinge Tennis og Padel Klub,Flow Padel Galten,1.9191388888888887,176.6164
Flow Padel Galten,Fredericia Padel Federacion,1.079888888888889,91.8211
Fredericia Padel Federacion,Flow Padel Galten,1.079888888888889,91.8211
Flow Padel Galten,Frejlev Tennis & Padel klub,1.3581388888888888,123.6124
Frejlev Tennis & Padel klub,Flow Padel Galten,1.3581388888888888,123.6124
Flow Padel Galten,Padelhuset Gilleleje,3.954777777777778,348.4038
Padelhuset Gilleleje,Flow Padel Galten,3.954777777777778,348.4038
Flow Padel Galten,Padel Zone Holstebro,1.1266944444444442,104.0173
Padel Zone Holstebro,Flow Padel Galten,1.1266944444444442,104.0173
Flow Padel Galten,Rocket Padel Viborg - Fabrikvej,0.8872777777777777,63.027800000000006
Rocket Padel Viborg - Fabrikvej,Flow Padel Galten,0.8872777777777777,63.027800000000006
Flow Padel Galten,PadelPadel CPH - CUPRA ARENA,3.06625,284.1535
PadelPadel CPH - CUPRA ARENA,Flow Padel Galten,3.06625,284.1535
Flow Padel Galten,Glamsbjerg Padel,1.6196944444444443,131.0951
Glamsbjerg Padel,Flow Padel Galten,1.6196944444444443,131.0951
Flow Padel Galten,Padel8500,1.1346111111111112,82.2556
Padel8500,Flow Padel Galten,1.1346111111111112,82.2556
Flow Padel Galten,Hedehusene Tennis og Padel Klub,3.120361111111111,282.00890000000004
Hedehusene Tennis og Padel Klub,Flow Padel Galten,3.120361111111111,282.00890000000004
Flow Padel Galten,Himmelev Padel Klub,3.086388888888889,267.2532
Himmelev Padel Klub,Flow Padel Galten,3.086388888888889,267.2532
Flow Padel Galten,Holbæk Padel Klub,2.8958055555555555,247.7881
Holbæk Padel Klub,Flow Padel Galten,2.8958055555555555,247.7881
Flow Padel Galten,Holstebro Tennis & Padel Klub,1.161361111111111,107.9073
Holstebro Tennis & Padel Klub,Flow Padel Galten,1.161361111111111,107.9073
Flow Padel Galten,Racket Club Roskilde - Yellowbeard Arena,3.0089166666666665,262.2352
Racket Club Roskilde - Yellowbeard Arena,Flow Padel Galten,3.0089166666666665,262.2352
Flow Padel Galten,Padelcity - Svendborg,1.9227222222222224,175.7817
Padelcity - Svendborg,Flow Padel Galten,1.9227222222222224,175.7817
Flow Padel Galten,Hovedstadens Padel Klub,3.06625,284.1535
Hovedstadens Padel Klub,Flow Padel Galten,3.06625,284.1535
Flow Padel Galten,Simons Padel Club,3.562222222222222,324.2748
Simons Padel Club,Flow Padel Galten,3.562222222222222,324.2748
Flow Padel Galten,Hillerød Tennis & Padel Klub,3.585888888888889,322.8966
Hillerød Tennis & Padel Klub,Flow Padel Galten,3.585888888888889,322.8966
Flow Padel Galten,Match Padel Hobro,0.8248611111111112,73.4132
Match Padel Hobro,Flow Padel Galten,0.8248611111111112,73.4132
Flow Padel Galten,Jystrup IF Tennis og Padel,2.711861111111112,244.3536
Jystrup IF Tennis og Padel,Flow Padel Galten,2.711861111111112,244.3536
Flow Padel Galten,KIF Padel Club,1.1275000000000002,97.6942
KIF Padel Club,Flow Padel Galten,1.1275000000000002,97.6942
Flow Padel Galten,Køge Padel Klub,2.858694444444444,259.6394
Køge Padel Klub,Flow Padel Galten,2.858694444444444,259.6394
Flow Padel Galten,Padel Club Køge,2.769944444444444,258.1762
Padel Club Køge,Flow Padel Galten,2.769944444444444,258.1762
Flow Padel Galten,PADELHALL.DK,1.1953888888888888,81.9775
PADELHALL.DK,Flow Padel Galten,1.1953888888888888,81.9775
Flow Padel Galten,Racket Club Tårnby,3.243694444444444,297.4376
Racket Club Tårnby,Flow Padel Galten,3.243694444444444,297.4376
Flow Padel Galten,Padelcenter Middelfart,1.0623888888888888,92.7105
Padelcenter Middelfart,Flow Padel Galten,1.0623888888888888,92.7105
Flow Padel Galten,Padel Arena - Hedensted,0.6106111111111111,50.7752
Padel Arena - Hedensted,Flow Padel Galten,0.6106111111111111,50.7752
Flow Padel Galten,Lynge-Broby Idrætsforening,2.501277777777778,221.2961
Lynge-Broby Idrætsforening,Flow Padel Galten,2.501277777777778,221.2961
Flow Padel Galten,LezGo Padel,0.1025555555555555,7.5785
LezGo Padel,Flow Padel Galten,0.1025555555555555,7.5785
Flow Padel Galten,LETS PADEL,3.5807777777777776,322.82
LETS PADEL,Flow Padel Galten,3.5807777777777776,322.82
Flow Padel Galten,Match Padel Lemvig,1.6595555555555557,139.3102
Match Padel Lemvig,Flow Padel Galten,1.6595555555555557,139.3102
Flow Padel Galten,Match padel Næstved,2.770611111111111,234.953
Match padel Næstved,Flow Padel Galten,2.770611111111111,234.953
Flow Padel Galten,MiMo Padel - Rødby,3.972277777777778,331.47459999999995
MiMo Padel - Rødby,Flow Padel Galten,3.972277777777778,331.47459999999995
Flow Padel Galten,Mørkøv Padel Klub,2.806361111111111,241.1169
Mørkøv Padel Klub,Flow Padel Galten,2.806361111111111,241.1169
Flow Padel Galten,Match Padel Kløvermarken,3.3519444444444444,299.6862
Match Padel Kløvermarken,Flow Padel Galten,3.3519444444444444,299.6862
Flow Padel Galten,Match Padel Studio,3.32225,300.0836
Match Padel Studio,Flow Padel Galten,3.32225,300.0836
Flow Padel Galten,Nyborg Padelklub,1.7945277777777775,165.4666
Nyborg Padelklub,Flow Padel Galten,1.7945277777777775,165.4666
Flow Padel Galten,Match Padel Nykøbing Falster,3.612888888888889,295.8724
Match Padel Nykøbing Falster,Flow Padel Galten,3.612888888888889,295.8724
Flow Padel Galten,ØBG Tennis og Padel,0.3566666666666666,30.4526
ØBG Tennis og Padel,Flow Padel Galten,0.3566666666666666,30.4526
Flow Padel Galten,Odder Padel Center,0.5295,33.4841
Odder Padel Center,Flow Padel Galten,0.5295,33.4841
Flow Padel Galten,Ølstykke Padel,3.353638888888889,282.4482
Ølstykke Padel,Flow Padel Galten,3.353638888888889,282.4482
Flow Padel Galten,Match Padel Odense,1.6596111111111111,144.8581
Match Padel Odense,Flow Padel Galten,1.6596111111111111,144.8581
Flow Padel Galten,Padel Club - Ringsted,2.59825,236.407
Padel Club - Ringsted,Flow Padel Galten,2.59825,236.407
Flow Padel Galten,Padel Club Roskilde,2.920222222222222,268.83570000000003
Padel Club Roskilde,Flow Padel Galten,2.920222222222222,268.83570000000003
Flow Padel Galten,Padel East,3.435111111111111,283.2651
Padel East,Flow Padel Galten,3.435111111111111,283.2651
Flow Padel Galten,Thy Padel,2.239611111111111,148.6672
Thy Padel,Flow Padel Galten,2.239611111111111,148.6672
Flow Padel Galten,Padel Holstebro,1.162611111111111,106.103
Padel Holstebro,Flow Padel Galten,1.162611111111111,106.103
Flow Padel Galten,Padelland,0.4417777777777777,35.1284
Padelland,Flow Padel Galten,0.4417777777777777,35.1284
Flow Padel Galten,Padel North,3.4789444444444446,318.7688
Padel North,Flow Padel Galten,3.4789444444444446,318.7688
Flow Padel Galten,PadelBoxen,1.5990555555555557,135.505
PadelBoxen,Flow Padel Galten,1.5990555555555557,135.505
Flow Padel Galten,PadelAction Aabenraa,1.5744166666666666,144.334
PadelAction Aabenraa,Flow Padel Galten,1.5744166666666666,144.334
Flow Padel Galten,Svendborg Padel Klub,2.0070277777777776,179.2258
Svendborg Padel Klub,Flow Padel Galten,2.0070277777777776,179.2258
Flow Padel Galten,Pakhus77,0.3781111111111111,22.1573
Pakhus77,Flow Padel Galten,0.3781111111111111,22.1573
Flow Padel Galten,Padel Skjern,1.3651944444444444,109.5139
Padel Skjern,Flow Padel Galten,1.3651944444444444,109.5139
Flow Padel Galten,8400 Padel,0.90825,68.06439999999999
8400 Padel,Flow Padel Galten,0.90825,68.06439999999999
Flow Padel Galten,PADELPIT - Karlslunde,2.9139166666666667,269.0078
PADELPIT - Karlslunde,Flow Padel Galten,2.9139166666666667,269.0078
Flow Padel Galten,PADELPIT - Roskilde,3.039277777777777,265.0601
PADELPIT - Roskilde,Flow Padel Galten,3.039277777777777,265.0601
Flow Padel Galten,Padelton Hørning,0.2575277777777777,13.4664
Padelton Hørning,Flow Padel Galten,0.2575277777777777,13.4664
Flow Padel Galten,Rocket Padel Randers,0.5215833333333334,45.0491
Rocket Padel Randers,Flow Padel Galten,0.5215833333333334,45.0491
Flow Padel Galten,Nordfyns Padel Center,1.5279166666666666,131.3619
Nordfyns Padel Center,Flow Padel Galten,1.5279166666666666,131.3619
Flow Padel Galten,Match Padel Aarhus,0.3547222222222222,28.5083
Match Padel Aarhus,Flow Padel Galten,0.3547222222222222,28.5083
Flow Padel Galten,Videbæk Tennis og Padel Klub,1.0887777777777778,91.5776
Videbæk Tennis og Padel Klub,Flow Padel Galten,1.0887777777777778,91.5776
Flow Padel Galten,Xpadel,3.6506666666666665,332.8219
Xpadel,Flow Padel Galten,3.6506666666666665,332.8219
Flow Padel Galten,Vejen Idrætscenter,1.2456388888888887,110.703
Vejen Idrætscenter,Flow Padel Galten,1.2456388888888887,110.703
Flow Padel Galten,Racket Club Slagelse,2.3201944444444447,206.2531
Racket Club Slagelse,Flow Padel Galten,2.3201944444444447,206.2531
Flow Padel Galten,Randers Tennis & Padel,0.5685,51.1322
Randers Tennis & Padel,Flow Padel Galten,0.5685,51.1322
Flow Padel Galten,Padel Club Hjørring,1.849805555555556,179.2748
Padel Club Hjørring,Flow Padel Galten,1.849805555555556,179.2748
Flow Padel Galten,Padel Star,0.3365833333333333,22.0379
Padel Star,Flow Padel Galten,0.3365833333333333,22.0379
Flow Padel Galten,Skibby padel,3.1889166666666666,266.5556
Skibby padel,Flow Padel Galten,3.1889166666666666,266.5556
Flow Padel Galten,Silkeborg Tennis- og Padelklub (STK),0.2661944444444444,22.9471
Silkeborg Tennis- og Padelklub (STK),Flow Padel Galten,0.2661944444444444,22.9471
Flow Padel Galten,Skagen Padelcenter,2.6420277777777774,234.339
Skagen Padelcenter,Flow Padel Galten,2.6420277777777774,234.339
Flow Padel Galten,PADEL 99,2.0683333333333334,193.762
PADEL 99,Flow Padel Galten,2.0683333333333334,193.762
Flow Padel Galten,Otterup Padel v. Skeby GF,1.7350833333333333,142.83679999999998
Otterup Padel v. Skeby GF,Flow Padel Galten,1.7350833333333333,142.83679999999998
Flow Padel Galten,SMASH Padelcenter Horsens,0.5445277777777778,39.5631
SMASH Padelcenter Horsens,Flow Padel Galten,0.5445277777777778,39.5631
Flow Padel Galten,SMASH Padelcenter Stensballe,0.67625,43.8241
SMASH Padelcenter Stensballe,Flow Padel Galten,0.67625,43.8241
Flow Padel Galten,Struer Energi Park,1.3052777777777778,118.9146
Struer Energi Park,Flow Padel Galten,1.3052777777777778,118.9146
Flow Padel Galten,Tangsø Outdoor Padel,1.5022777777777778,129.6787
Tangsø Outdoor Padel,Flow Padel Galten,1.5022777777777778,129.6787
Flow Padel Galten,Tennis Club Odense,1.5318611111111111,135.5626
Tennis Club Odense,Flow Padel Galten,1.5318611111111111,135.5626
Flow Padel Galten,Agerbæk SF,1.6036666666666666,139.8258
Agerbæk SF,Flow Padel Galten,1.6036666666666666,139.8258
Flow Padel Galten,Play Padel Dragør,3.3310555555555554,303.809
Play Padel Dragør,Flow Padel Galten,3.3310555555555554,303.809
Flow Padel Galten,Match Padel Aalborg,1.3167777777777776,121.5373
Match Padel Aalborg,Flow Padel Galten,1.3167777777777776,121.5373
Flow Padel Galten,Padel6100,1.3959722222222224,119.7384
Padel6100,Flow Padel Galten,1.3959722222222224,119.7384
Flow Padel Galten,PadelPadel Odense - Carlsberg Nordic Arena,1.5854722222222222,143.0326
PadelPadel Odense - Carlsberg Nordic Arena,Flow Padel Galten,1.5854722222222222,143.0326
Flow Padel Galten,PadelWorld Herning,0.7679722222222222,70.6538
PadelWorld Herning,Flow Padel Galten,0.7679722222222222,70.6538
Flow Padel Galten,The Padel Club - Espergærde,3.6421111111111113,330.4042
The Padel Club - Espergærde,Flow Padel Galten,3.6421111111111113,330.4042
Flow Padel Galten,Ullerslev Tennis Klub,1.7660000000000002,155.2902
Ullerslev Tennis Klub,Flow Padel Galten,1.7660000000000002,155.2902
Flow Padel Galten,Tisvilde Tennis og Padel,3.8588333333333336,342.2753
Tisvilde Tennis og Padel,Flow Padel Galten,3.8588333333333336,342.2753
Flow Padel Galten,WePadel,0.1051111111111111,7.9901
WePadel,Flow Padel Galten,0.1051111111111111,7.9901
Flow Padel Galten,Aalborg Padel,1.1899444444444447,115.5994
Aalborg Padel,Flow Padel Galten,1.1899444444444447,115.5994
Flow Padel Galten,Padel Lounge Odense,1.5921111111111113,135.174
Padel Lounge Odense,Flow Padel Galten,1.5921111111111113,135.174
Flow Padel Galten,Båring GF Padel,1.1841944444444443,104.1335
Båring GF Padel,Flow Padel Galten,1.1841944444444443,104.1335
Flow Padel Galten,Racket Club Kløver,3.349944444444444,299.56609999999995
Racket Club Kløver,Flow Padel Galten,3.349944444444444,299.56609999999995
Flow Padel Galten,Maradona Memorial Vesterbro,3.223472222222222,292.625
Maradona Memorial Vesterbro,Flow Padel Galten,3.223472222222222,292.625
Flow Padel Galten,Bredballe IF,0.7621388888888888,61.7436
Bredballe IF,Flow Padel Galten,0.7621388888888888,61.7436
Flow Padel Galten,Padel Yard Reffen,3.414611111111112,301.8931
Padel Yard Reffen,Flow Padel Galten,3.414611111111112,301.8931
Flow Padel Galten,Greve Padel,2.9702222222222217,273.4962
Greve Padel,Flow Padel Galten,2.9702222222222217,273.4962
Flow Padel Galten,Tuse Padel og Tennis,2.951138888888889,249.1309
Tuse Padel og Tennis,Flow Padel Galten,2.951138888888889,249.1309
Flow Padel Galten,Dianalund Padel Klub,2.611277777777778,226.0136
Dianalund Padel Klub,Flow Padel Galten,2.611277777777778,226.0136
Flow Padel Galten,EGIF Tennis & Padel,1.0029722222222222,87.9217
EGIF Tennis & Padel,Flow Padel Galten,1.0029722222222222,87.9217
Flow Padel Galten,Sport 92 Padel,0.68525,64.022
Sport 92 Padel,Flow Padel Galten,0.68525,64.022
Flow Padel Galten,Fredagspadel Ølstykke,3.353638888888889,282.4482
Fredagspadel Ølstykke,Flow Padel Galten,3.353638888888889,282.4482
Flow Padel Galten,Padel Herlev,3.210916666666667,294.3466
Padel Herlev,Flow Padel Galten,3.210916666666667,294.3466
Flow Padel Galten,Gedved IF Padel,0.4725,30.502
Gedved IF Padel,Flow Padel Galten,0.4725,30.502
Flow Padel Galten,Hammel GF Padel,0.3272777777777778,19.3648
Hammel GF Padel,Flow Padel Galten,0.3272777777777778,19.3648
Flow Padel Galten,Hammel Tennis & Padel klub,0.3171666666666666,19.1209
Hammel Tennis & Padel klub,Flow Padel Galten,0.3171666666666666,19.1209
Flow Padel Galten,Hareskov padel,3.2283055555555555,295.1952
Hareskov padel,Flow Padel Galten,3.2283055555555555,295.1952
Flow Padel Galten,Aars Tennis & Padel,1.3655000000000002,117.1335
Aars Tennis & Padel,Flow Padel Galten,1.3655000000000002,117.1335
Flow Padel Galten,HimmerLand,1.3655000000000002,117.1335
HimmerLand,Flow Padel Galten,1.3655000000000002,117.1335
Flow Padel Galten,Ishøj Tennis & Padel Klub,3.0360555555555555,279.461
Ishøj Tennis & Padel Klub,Flow Padel Galten,3.0360555555555555,279.461
Flow Padel Galten,Jyllinge Tennis & Padel klub,3.3066944444444446,279.76570000000004
Jyllinge Tennis & Padel klub,Flow Padel Galten,3.3066944444444446,279.76570000000004
Flow Padel Galten,Karlslunde Padel,2.9257500000000003,269.6676
Karlslunde Padel,Flow Padel Galten,2.9257500000000003,269.6676
Flow Padel Galten,LKB Gistrup,1.37325,128.3975
LKB Gistrup,Flow Padel Galten,1.37325,128.3975
Flow Padel Galten,Padel Fusion,1.2896666666666667,125.3041
Padel Fusion,Flow Padel Galten,1.2896666666666667,125.3041
Flow Padel Galten,Nyborg Padel,1.7915555555555556,165.3313
Nyborg Padel,Flow Padel Galten,1.7915555555555556,165.3313
Flow Padel Galten,Nykøbing F. Padelklub,3.632527777777778,296.6543
Nykøbing F. Padelklub,Flow Padel Galten,3.632527777777778,296.6543
Flow Padel Galten,Østhimmerlands Padel,1.4039722222222222,95.2976
Østhimmerlands Padel,Flow Padel Galten,1.4039722222222222,95.2976
Flow Padel Galten,Padel Forening Thy,2.239611111111111,148.6672
Padel Forening Thy,Flow Padel Galten,2.239611111111111,148.6672
Flow Padel Galten,Padel Danmark - Herlev,3.3518055555555555,305.2679
Padel Danmark - Herlev,Flow Padel Galten,3.3518055555555555,305.2679
Flow Padel Galten,Padel Nakskov,4.150472222222223,337.9611
Padel Nakskov,Flow Padel Galten,4.150472222222223,337.9611
Flow Padel Galten,Padelhuset - Helsinge,3.752055555555556,336.2906
Padelhuset - Helsinge,Flow Padel Galten,3.752055555555556,336.2906
Flow Padel Galten,Padel Club Sjælland,2.920222222222222,268.83570000000003
Padel Club Sjælland,Flow Padel Galten,2.920222222222222,268.83570000000003
Flow Padel Galten,Roskilde Padelklub,3.0479166666666666,263.5475
Roskilde Padelklub,Flow Padel Galten,3.0479166666666666,263.5475
Flow Padel Galten,Silkeborg Tennis- og Padelklub,0.2661944444444444,22.9471
Silkeborg Tennis- og Padelklub,Flow Padel Galten,0.2661944444444444,22.9471
Flow Padel Galten,Skansen Padel,1.3733333333333335,131.7121
Skansen Padel,Flow Padel Galten,1.3733333333333335,131.7121
Flow Padel Galten,Staby Efterskole Padel,1.5150833333333331,121.9374
Staby Efterskole Padel,Flow Padel Galten,1.5150833333333331,121.9374
Flow Padel Galten,Padel4Alle,2.828555555555555,260.7835
Padel4Alle,Flow Padel Galten,2.828555555555555,260.7835
Flow Padel Galten,Tarup-Paarup Idrætsforening,1.482138888888889,130.8054
Tarup-Paarup Idrætsforening,Flow Padel Galten,1.482138888888889,130.8054
Flow Padel Galten,Vordingborg Padelklub,3.2772500000000004,263.7358
Vordingborg Padelklub,Flow Padel Galten,3.2772500000000004,263.7358
Flow Padel Galten,X-padel,3.6506666666666665,332.8219
X-padel,Flow Padel Galten,3.6506666666666665,332.8219
Flow Padel Galten,Rødvig G & I Padel,3.329972222222222,285.8411
Rødvig G & I Padel,Flow Padel Galten,3.329972222222222,285.8411
Flow Padel Galten,Odder Padel Klub,0.5295,33.4841
Odder Padel Klub,Flow Padel Galten,0.5295,33.4841
Flow Padel Galten,Vivild Gymnastik- og Idrætsefterskole,0.8213333333333334,66.2441
Vivild Gymnastik- og Idrætsefterskole,Flow Padel Galten,0.8213333333333334,66.2441
Flow Padel Galten,Match Padel Silkeborg syd,0.4675833333333333,32.5251
Match Padel Silkeborg syd,Flow Padel Galten,0.4675833333333333,32.5251
Flow Padel Galten,Aarup Padel,1.355111111111111,117.3632
Aarup Padel,Flow Padel Galten,1.355111111111111,117.3632
Flow Padel Galten,Gundsølille SG&IF,3.2,273.58570000000003
Gundsølille SG&IF,Flow Padel Galten,3.2,273.58570000000003
Tåsinge Tennis og Padel Klub,Tåsinge Tennis og Padel Klub,0.0,0.0
Tåsinge Tennis og Padel Klub,Tåsinge Tennis og Padel Klub,0.0,0.0
Tåsinge Tennis og Padel Klub,Fredericia Padel Federacion,1.068,96.3463
Fredericia Padel Federacion,Tåsinge Tennis og Padel Klub,1.068,96.3463
Tåsinge Tennis og Padel Klub,Frejlev Tennis & Padel klub,3.092361111111111,292.6435
Frejlev Tennis & Padel klub,Tåsinge Tennis og Padel Klub,3.092361111111111,292.6435
Tåsinge Tennis og Padel Klub,Padelhuset Gilleleje,2.851555555555556,246.7713
Padelhuset Gilleleje,Tåsinge Tennis og Padel Klub,2.851555555555556,246.7713
Tåsinge Tennis og Padel Klub,Padel Zone Holstebro,2.3906388888888888,226.0612
Padel Zone Holstebro,Tåsinge Tennis og Padel Klub,2.3906388888888888,226.0612
Tåsinge Tennis og Padel Klub,Rocket Padel Viborg - Fabrikvej,2.6169166666666666,208.4767
Rocket Padel Viborg - Fabrikvej,Tåsinge Tennis og Padel Klub,2.6169166666666666,208.4767
